Confirmed,Deaths,Recovered
34,1,0
33,1,0
33,0,0
31,0,2
31,1,0
30,0,0
29,0,0
28,0,0
28,0,0
23,1,0
23,0,0
22,0,1
22,0,0
22,0,0
18,0,18
18,0,0
18,0,0
17,1,3
17,0,0
17,0,10
16,0,0
16,0,0
16,2,0
15,1,2
14,0,0
14,0,0
14,0,0
13,0,0
13,0,0
12,0,0
12,0,0
12,0,0
11,0,0
11,1,0
11,0,0
11,0,0
11,0,0
11,0,0
11,0,0
11,1,0
11,0,0
10,0,3
10,0,2
9,0,0
9,0,1
9,1,0
9,0,0
9,0,0
8,0,1
8,0,0
7,1,0
7,0,0
7,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1,0
3,0,0
3,1,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,1,0
2,0,0
2,0,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,108
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67800,3133,58382
47021,4032,4440
20410,1043,1588
19848,67,180
19644,1433,6745
12612,450,12
8652,94,1540
8310,42,0
5294,54,15
3983,177,65
2994,106,2
2388,6,9
2257,37,1
1914,7,1
1639,16,16
1524,83,0
1395,8,1323
1273,22,1250
1255,9,1
1234,1,1219
1177,23,0
1030,3,87
1020,6,5
1018,4,1014
990,6,984
963,33,191
935,1,934
890,11,0
833,0,4
793,11,2
762,7,748
712,7,325
705,0,14
683,3,5
631,0,631
585,5,0
576,6,570
563,10,0
552,3,0
541,3,536
538,14,0
501,3,13
495,6,19
491,8,390
484,13,463
484,4,0
470,0,10
450,0,10
434,0,6
425,5,1
420,13,0
413,1,0
409,0,5
394,5,0
385,0,124
371,3,326
369,32,15
367,5,0
363,4,0
359,4,0
353,6,4
344,0,8
341,1,0
322,1,42
318,6,310
308,2,5
308,0,25
303,1,0
299,1,295
285,1,100
285,8,39
283,0,1
271,8,4
256,4,98
254,2,250
253,1,9
247,3,237
244,5,20
234,3,1
233,0,0
230,18,8
208,17,49
207,3,0
202,0,0
194,3,0
184,0,8
176,2,172
173,2,0
172,0,0
168,6,161
164,1,4
163,4,4
159,0,18
149,1,0
146,1,0
146,2,144
144,14,4
140,2,31
139,1,0
137,3,133
137,1,0
137,1,0
136,0,1
135,1,1
135,2,26
134,2,98
133,0,133
128,3,3
128,0,1
128,1,5
127,3,0
126,2,122
126,1,0
122,2,0
121,0,8
115,0,0
114,1,0
114,3,0
111,0,1
96,0,0
94,0,0
93,1,92
91,0,16
90,11,32
89,0,2
89,1,0
86,2,0
85,3,2
85,0,1
83,0,0
80,0,0
80,1,0
78,0,1
78,0,0
78,0,0
77,3,1
76,3,73
75,0,1
75,1,74
75,0,75
73,0,3
72,2,0
71,1,0
70,2,0
69,0,5
67,0,0
67,0,1
66,1,1
64,1,0
64,0,2
56,0,0
54,1,0
54,0,0
53,2,0
51,0,1
50,0,3
49,3,0
49,0,1
49,0,0
49,1,0
48,0,12
47,2,0
45,0,0
45,0,0
44,1,6
44,1,0
44,0,0
43,0,1
43,0,0
42,0,0
40,1,0
39,0,0
38,0,2
38,0,0
37,0,0
33,0,0
32,1,0
29,2,0
29,3,0
28,0,0
28,0,0
26,0,0
24,0,1
24,0,0
23,0,0
23,0,0
20,1,3
20,0,0
20,0,0
19,0,0
19,0,0
18,0,18
18,0,0
17,0,0
17,0,10
17,0,0
16,1,0
16,0,0
16,1,2
15,0,0
15,0,0
15,0,0
15,0,0
14,0,0
14,0,0
14,0,0
14,1,0
14,0,0
13,0,0
13,0,0
12,1,0
12,0,0
12,0,1
12,0,0
11,0,0
11,0,0
11,0,0
10,0,3
10,0,0
10,0,2
9,0,1
9,0,0
9,0,1
9,0,0
7,1,0
7,0,0
7,0,0
7,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1,0
3,0,0
3,0,0
3,1,0
3,0,0
3,1,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,1,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,147
1,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67800,3139,58946
53578,4825,6072
25374,1375,2125
22213,84,233
20610,1556,7635
14282,562,12
11710,60,0
8799,102,1540
6575,75,15
5018,233,65
3631,136,2
2815,67,263
2814,8,9
2118,7,1
1793,94,0
1763,20,16
1400,8,1325
1364,24,0
1327,16,0
1326,13,1
1280,12,5
1273,22,1250
1236,1,1219
1183,4,114
1021,15,2
1018,4,1014
1007,35,232
995,0,6
990,6,984
935,1,934
883,1,36
788,5,0
785,3,5
764,7,749
753,6,0
730,3,13
712,8,325
670,8,0
670,9,0
659,13,0
631,0,631
585,16,0
581,5,0
576,6,570
542,3,536
537,0,6
536,5,1
530,13,19
525,1,0
523,1,10
507,14,0
506,7,3
504,8,396
484,13,463
481,0,27
473,1,22
450,38,15
436,6,4
432,2,140
424,10,4
411,1,42
396,2,0
392,0,16
390,4,0
383,1,0
380,3,327
377,3,6
371,1,0
367,0,52
330,4,23
318,6,310
318,5,1
307,19,13
306,0,1
306,1,12
305,1,125
303,1,295
294,10,41
282,4,0
273,4,98
254,2,250
253,0,0
248,3,239
248,3,0
240,0,0
229,0,8
221,0,8
214,17,51
206,1,5
203,2,4
200,1,0
196,0,1
195,1,0
194,4,0
193,2,0
187,4,4
181,5,0
178,1,0
176,2,172
176,0,27
171,1,1
171,3,0
168,6,161
163,3,3
161,2,0
160,0,1
158,4,3
156,2,0
153,2,28
153,2,38
146,2,144
144,20,4
140,1,0
139,15,32
138,1,0
137,3,133
136,0,0
134,2,113
133,0,133
131,0,0
128,4,0
126,2,122
124,0,1
122,0,0
118,1,0
117,2,2
114,5,0
112,2,0
110,0,0
103,4,7
96,3,3
94,0,17
93,1,2
93,1,92
92,0,0
90,1,0
88,0,1
87,3,0
85,0,1
85,0,1
84,0,0
83,0,2
83,1,1
80,1,1
77,0,1
77,1,0
76,2,2
76,0,15
76,3,73
75,1,74
75,0,75
74,3,0
73,0,2
70,0,0
70,0,0
68,0,0
67,0,3
66,0,0
64,2,5
60,1,0
57,2,0
55,0,0
53,1,11
53,0,1
53,0,0
53,0,0
53,1,0
52,0,0
52,0,12
49,0,1
49,0,1
49,0,0
47,0,5
47,3,1
45,0,0
45,0,0
43,0,0
43,0,0
38,0,0
37,0,0
37,0,0
36,0,0
32,1,0
32,0,0
29,2,0
28,0,0
27,0,0
26,0,0
25,2,3
24,0,1
24,0,0
23,1,0
23,0,0
23,0,0
22,0,1
21,0,0
21,1,0
21,0,0
21,1,0
19,0,0
19,1,0
18,0,0
18,0,10
18,0,18
18,0,6
18,1,0
17,0,0
17,1,0
17,0,0
16,0,3
16,1,2
16,0,1
15,0,0
15,0,0
15,0,0
14,0,1
14,0,0
14,1,0
14,0,0
14,1,0
13,0,0
11,0,0
10,0,0
10,0,0
10,0,2
9,0,0
9,0,0
8,0,0
7,1,0
7,0,0
7,0,0
7,0,0
6,0,0
6,0,0
6,0,0
6,0,0
6,0,0
5,0,0
4,0,0
4,0,0
4,0,0
4,1,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1,0
3,1,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,1,0
2,0,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,171
1,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
67800,3144,59433
59138,5476,7024
28768,1772,2575
24873,94,266
21638,1685,7931
16018,674,2200
15793,117,0
8897,104,2909
7245,98,131
5683,281,65
4204,179,2
3401,75,263
3244,16,9
2383,7,1
1996,95,0
1934,21,16
1914,20,0
1642,30,0
1600,14,5
1593,25,2
1407,8,1329
1395,13,1
1306,10,139
1273,22,1250
1237,1,1219
1236,30,0
1120,1,6
1086,40,235
1071,1,37
1049,9,0
1037,9,0
1018,4,1014
990,6,984
936,1,934
906,4,5
837,20,0
830,13,0
798,8,6
789,14,3
776,5,5
766,7,750
712,8,325
646,5,0
634,7,1
633,0,631
632,1,8
627,6,0
626,1,10
624,15,19
600,23,0
599,1,44
577,6,570
568,1,36
543,3,536
533,6,4
514,8,400
514,48,29
511,0,16
509,3,0
505,2,0
494,0,33
484,13,466
476,6,0
455,2,144
433,3,64
425,5,6
424,10,4
414,2,0
396,7,27
394,4,328
381,4,0
380,25,17
367,0,16
363,5,1
355,3,0
332,2,149
327,14,56
326,0,2
319,6,310
317,4,100
307,1,295
302,0,0
296,0,70
274,0,0
259,1,0
254,2,250
254,1,5
251,2,4
248,3,239
248,4,8
245,3,0
244,3,0
233,20,57
231,2,3
225,4,3
223,5,0
222,2,1
221,0,8
221,6,0
219,5,0
207,1,0
202,3,0
201,17,65
201,6,0
196,3,0
194,0,2
190,2,0
188,0,27
187,3,3
185,1,7
181,1,0
176,2,172
169,2,28
169,1,0
168,6,161
165,0,0
161,4,0
160,20,4
153,2,38
152,2,0
146,2,144
139,0,1
138,0,0
137,3,133
136,2,114
135,0,0
134,2,2
133,0,133
131,6,16
131,1,1
126,1,2
126,2,124
120,1,0
115,0,0
115,4,3
114,1,1
113,1,1
113,0,17
112,0,1
102,2,0
100,0,3
100,3,0
99,3,0
95,1,3
94,1,1
93,1,92
90,0,2
90,0,0
89,2,2
89,0,0
88,0,2
84,0,1
83,0,0
82,0,3
76,0,15
76,3,73
75,4,5
75,1,74
75,0,75
75,3,1
73,3,1
70,0,15
67,0,5
67,2,0
66,0,0
65,1,10
65,0,0
64,2,0
60,0,0
57,0,0
56,0,0
55,0,17
54,0,3
52,0,0
52,2,0
51,0,0
50,0,1
49,0,0
48,0,0
47,0,0
47,0,0
43,0,0
42,0,0
40,1,1
40,0,0
37,0,0
37,1,0
35,1,0
32,0,0
31,0,0
30,1,0
30,0,2
30,1,0
28,0,0
28,0,0
27,2,3
27,1,0
26,0,0
24,0,0
24,1,0
24,0,0
23,0,1
23,1,0
22,0,3
22,1,0
21,0,0
21,0,0
21,1,0
20,0,10
19,0,0
19,0,0
19,1,0
19,0,0
18,0,18
18,0,6
18,1,0
17,0,0
16,1,2
16,0,1
15,0,0
15,0,0
15,0,2
14,0,0
14,0,1
14,0,0
13,0,0
13,0,0
12,0,0
12,0,0
11,0,4
11,0,0
10,0,0
8,0,0
7,1,0
7,0,0
6,0,0
6,0,0
6,0,0
5,1,0
5,0,0
5,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,1,0
3,1,0
3,0,0
3,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,0
2,0,1
2,0,0
2,0,0
2,0,0
2,1,0
2,0,0
1,0,0
1,0,0
1,0,0
1,0,1
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,0
1,0,178
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,1,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
1,0,0
13,0,0
1,0,0
0,0,0
2,0,0
0,0,0
18,0,0
0,0,0
1,0,0
1,0,0
0,0,0
2,0,0
1,0,0
0,0,0
0,0,0
6,0,0
1,0,0
0,0,0
6,0,0
1,0,0
0,0,0
36,0,0
2,0,0
118,1,0
0,0,0
127,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,0
0,0,0
0,0,0
6,0,0
1,0,0
0,0,0
2,0,0
0,0,0
0,0,0
48,1,0
4,1,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
1,0,0
0,0,0
13,0,0
0,0,0
2,1,0
15,0,0
1,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
20,0,0
7,0,0
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
58,0,0
0,0,0
0,0,0
0,0,0
0,0,0
34,0,0
0,0,0
0,0,0
0,0,0
0,0,0
26,1,0
0,0,0
1,0,0
0,0,0
0,0,0
3,0,0
0,0,0
1,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
3,0,0
2,0,0
0,0,0
35,1,0
31,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
0,0,0
5,0,0
0,0,0
0,0,0
61,1,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
2,0,0
1,0,0
0,0,0
12,0,0
0,0,0
0,0,0
21,0,0
1,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
4,0,0
0,0,0
16,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
4,0,0
0,0,0
9,3,0
0,0,0
609,6,0
4,0,0
0,0,0
14,0,0
26,0,0
38,0,0
0,0,0
5,0,0
0,0,0
0,0,0
57,1,0
0,0,0
2,0,0
1,0,0
0,0,0
0,0,0
1,0,0
0,0,0
2,0,0
3,0,0
0,0,0
0,0,0
35,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
5,0,0
0,0,0
4,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
3,0,0
0,0,0
0,0,0
17,1,0
0,0,0
0,0,0
0,0,0
0,0,0
12,0,0
1,0,0
0,0,0
39,0,0
0,0,0
1,0,0
2,1,0
1,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
4,0,0
1,0,0
0,0,0
0,0,0
0,0,0
16,0,0
12,0,0
1,0,0
0,0,0
0,0,0
7,0,0
0,0,0
0,0,0
25,0,0
24,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,1,0
1,0,0
263,3,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
2,0,0
3,0,0
0,0,0
8,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
43,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,0,0
0,0,0
0,0,0
0,0,0
0,0,0
16,0,0
0,0,0
36,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
17,0,0
5,0,0
2,0,0
0,0,0
0,0,0
2,0,0
6,0,0
0,0,0
3,0,0
34,0,0
0,0,0
2,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
1,0,0
1,0,0
0,0,0
1,0,0
0,0,0
1,0,0
33,1,0
0,0,0
0,0,0
0,0,0
6,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
1,0,0
2,0,0
0,0,0
0,0,0
3,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
21,0,0
0,0,0
0,0,0
1,0,0
0,0,0
5,0,0
0,0,0
0,0,0
6,0,0
2,0,0
2,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,0,0
8,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
6,0,0
1,0,0
1,0,0
0,0,0
1,0,0
2,0,0
0,0,0
1,1,0
4,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
3,0,0
2,0,0
3,0,0
2,0,0
1,0,0
3,0,0
0,0,0
0,0,0
5,0,0
1,0,0
1,0,0
31,1,0
2,0,0
3,0,0
0,0,0
4,0,0
1,0,0
0,0,0
0,0,0
4,0,0
3,0,0
0,0,0
1,0,0
0,0,0
0,0,0
4,0,0
4,0,0
0,0,0
6,0,0
2,0,0
2,0,0
0,0,0
20,0,0
0,0,0
2,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
40,0,0
1,0,0
1,0,0
0,0,0
9,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
1,0,0
2,0,0
32,1,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
1,0,0
2,0,0
2,0,0
0,0,0
0,0,0
0,0,0
9,0,0
14,0,0
2,0,0
0,0,0
1,0,0
4,0,0
1,0,0
4,1,0
0,0,0
7,0,0
0,0,0
0,0,0
4,0,0
0,0,0
2,0,0
0,0,0
126,4,0
1,0,0
0,0,0
13,3,0
0,0,0
0,0,0
14,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
8,2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
1,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
18,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
27,0,0
5,0,0
3,0,0
0,0,0
16,0,0
1,0,0
3,0,0
0,0,0
0,0,0
0,0,0
2,0,0
1,0,0
4,0,0
1,0,0
0,0,0
0,0,0
8,0,0
0,0,0
79,2,0
1,0,0
0,0,0
1,0,0
17,0,0
1,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
39,0,0
38,1,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
2,0,0
3,0,0
17,0,0
0,0,0
1,0,0
1,0,0
5,0,0
2,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
71,1,0
0,0,0
1,0,0
0,0,0
922,9,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
2,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,0,0
0,0,0
3,0,0
0,0,0
0,0,0
4,0,0
1,0,0
2,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,1,0
0,0,0
2,0,0
2,0,0
1,0,0
0,0,0
66,0,0
1,0,0
3,0,0
12,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
149,1,0
0,0,0
0,0,0
0,0,0
18,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
6,0,0
0,0,0
155,4,0
70,0,0
0,0,0
1,0,0
0,0,0
1,0,0
7,0,0
1,0,0
2,0,0
164,2,0
1,0,0
0,0,0
11,0,0
0,0,0
0,0,0
29,1,0
2,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
75,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
23,0,0
1,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
2,1,0
0,0,0
1,0,0
7,0,0
0,0,0
54,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
30,0,0
148,0,0
0,0,0
10,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
5,0,0
0,0,0
1,0,0
0,0,0
0,0,0
120,2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
2,0,0
0,0,0
10,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
64,6,0
48,0,0
7,0,0
0,0,0
8,0,0
0,0,0
0,0,0
34,0,0
0,0,0
1,0,0
0,0,0
1,0,0
2,0,0
0,0,0
0,0,0
95,0,0
1,0,0
6,0,0
0,0,0
0,0,0
1,0,0
0,0,0
1,0,0
0,0,0
1,0,0
0,0,0
41,0,0
100,1,0
50,1,0
0,0,0
2,0,0
92,1,0
2,1,0
43,2,0
0,0,0
0,0,0
1,0,0
2,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
2,0,0
69,3,0
9,0,0
3,0,0
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
6,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
1,0,0
87,0,0
1,1,0
3,0,0
0,0,0
9,0,0
0,0,0
73,0,0
273,4,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
7,0,0
43,1,0
0,0,0
270,6,0
0,0,0
2,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
10,0,0
0,0,0
0,0,0
10,1,0
0,0,0
1,0,0
1,0,0
15,1,0
0,0,0
1,0,0
2,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
0,0,0
3,0,0
2,0,0
0,0,0
3,1,0
0,0,0
10,1,0
3,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
16,1,0
0,0,0
0,0,0
0,0,0
0,0,0
11,0,0
7,0,0
12,0,0
29,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
4,0,0
0,0,0
1,0,0
2,0,0
0,0,0
0,0,0
6,0,0
3,0,0
0,0,0
0,0,0
0,0,0
4,0,0
44,2,0
1,0,0
1,0,0
0,0,0
2,0,0
1,0,0
5,0,0
0,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,0,0
6,0,0
0,0,0
0,0,0
0,0,0
145,2,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
10,0,0
1,0,0
18,0,0
0,0,0
8,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
9,0,0
0,0,0
3,0,0
2,0,0
0,0,0
0,0,0
4,0,0
0,0,0
0,0,0
2,0,0
0,0,0
23,0,0
1,0,0
0,0,0
0,0,0
1,0,0
2,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
13,0,0
2,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
15,0,0
2,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
3,0,0
2,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
23,1,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
17,0,0
2,0,0
0,0,0
1,0,0
0,0,0
4,0,0
0,0,0
0,0,0
0,0,0
0,0,0
31,0,0
0,0,0
2,0,0
0,0,0
1,0,0
0,0,0
2,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
11,0,0
0,0,0
28,0,0
0,0,0
34,1,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
10,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
18,0,0
0,0,0
0,0,0
0,0,0
2,0,0
26,0,0
12,0,0
0,0,0
0,0,0
15,0,0
6,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
2,0,0
0,0,0
0,0,0
4,1,0
1,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
0,0,0
1,0,0
2,0,0
0,0,0
0,0,0
0,0,0
5,0,0
0,0,0
0,0,0
0,0,0
8,0,0
0,0,0
0,0,0
0,0,0
0,0,0
78,1,0
0,0,0
3,0,0
8,0,0
21,0,0
0,0,0
0,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
61,2,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
3,0,0
0,0,0
0,0,0
7,0,0
0,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
2,0,0
2,0,0
0,0,0
0,0,0
8,0,0
0,0,0
89,0,0
11,0,0
0,0,0
9,0,0
0,0,0
0,0,0
1,0,0
0,0,0
1,0,0
0,0,0
0,0,0
0,0,0
3,0,0
5,0,0
1,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
2,0,0
1,0,0
0,0,0
2,0,0
0,0,0
0,0,0
75,0,0
